iter	RMSE
2929	0.162619366
2930	0.1625877721
2931	0.1625720019
2932	0.1625519988
2933	0.1625450283
2934	0.1625272709
2935	0.1624813365
2936	0.1624420075
2937	0.1624282791
2938	0.16240917
2939	0.1623876861
2940	0.162367574
2941	0.16233247
2942	0.1622879803
2943	0.1622819018
2944	0.1622652975
2945	0.1622361563
2946	0.1622261458
2947	0.162200444
2948	0.1621748699
2949	0.1621620654
2950	0.1621498776
2951	0.1621441414
2952	0.1621331192
2953	0.1621038879
2954	0.1620616765
2955	0.162037382
2956	0.1620177639
2957	0.1619884582
2958	0.1619263591
2959	0.1618988471
2960	0.1618802813
2961	0.1618689109
2962	0.1618521822
2963	0.1618394236
2964	0.1618219536
2965	0.1618026893
2966	0.1617894935
2967	0.1617707829
2968	0.1617630538
2969	0.161753395
2970	0.1617382399
2971	0.161692731
2972	0.1616711537
2973	0.1616582145
2974	0.1616492891
2975	0.1616269567
2976	0.1616039029
2977	0.1615987514
2978	0.1615708578
2979	0.1615262796
2980	0.1615116657
2981	0.1615025472
2982	0.1614684703
2983	0.1614466828
2984	0.1614110381
2985	0.1613908297
2986	0.1613680199
2987	0.1613580678
2988	0.1613371739
2989	0.1612946486
2990	0.1612801492
2991	0.1612656093
2992	0.1612218831
2993	0.161207724
2994	0.1611995704
2995	0.1611779076
2996	0.1611661213
2997	0.1611566602
2998	0.1611415696
2999	0.1611104904
3000	0.1610905203
3001	0.1610822796
3002	0.1610781242
3003	0.1610552551
3004	0.1610378295
3005	0.1610148237
3006	0.1609983505
3007	0.1609935297
3008	0.1609640269
3009	0.1609401989
3010	0.1609327516
3011	0.1609257545
3012	0.1609153901
3013	0.1608977863
3014	0.1608872438
3015	0.1608608872
3016	0.1608308205
3017	0.1608063453
3018	0.1607728289
3019	0.1607642414
3020	0.160753681
3021	0.1607313388
3022	0.1607193641
3023	0.1607122543
3024	0.1606363461
3025	0.1606226629
3026	0.1606182124
3027	0.160596068
3028	0.1605782928
3029	0.1605653228
3030	0.1605484606
3031	0.1605372183
3032	0.1605122721
3033	0.1604997244
3034	0.1604535754
3035	0.1604192152
3036	0.1604006858
3037	0.1603720398
3038	0.1603317461
3039	0.1603254624
3040	0.1603156902
3041	0.1602751442
3042	0.1602372302
3043	0.1602212852
3044	0.1601936133
3045	0.1601807067
3046	0.1601632979
3047	0.1601248786
3048	0.1601217896
3049	0.1601051962
3050	0.1600965829
3051	0.160078591
3052	0.1600673164
3053	0.1600519047
3054	0.1600372904
3055	0.1600026722
3056	0.1599810347
3057	0.1599588126
3058	0.15995324
3059	0.1599376239
3060	0.1599309994
3061	0.1599094226
3062	0.1598893582
3063	0.1598672753
3064	0.1598487458
3065	0.1598011696
3066	0.1597888729
3067	0.1597720759
3068	0.1597666406
3069	0.1597466083
3070	0.1597338032
3071	0.1597287554
3072	0.1597066363
3073	0.159692479
3074	0.1596796705
3075	0.1596724873
3076	0.159656433
3077	0.1596465949
3078	0.1596370843
3079	0.1596248331
3080	0.1595956496
3081	0.1595925348
3082	0.159578382
3083	0.159546896
3084	0.1595276881
3085	0.1595167608
3086	0.1594877778
3087	0.1594645761
3088	0.1594020192
3089	0.1593868164
3090	0.1593267643
3091	0.1593088254
3092	0.159290064
3093	0.1592727444
3094	0.15925746
3095	0.1592342927
3096	0.1592240253
3097	0.1591908013
3098	0.1591706982
3099	0.1591566802
3100	0.1590971397
3101	0.1590790673
3102	0.159059004
3103	0.1590482665
3104	0.1590423958
3105	0.1590235999
3106	0.1590081733
3107	0.1590008442
3108	0.1589754928
3109	0.1589712921
3110	0.1589457811
3111	0.1589354991
3112	0.1588761323
3113	0.1588649213
3114	0.158851601
3115	0.158837297
3116	0.1588212572
3117	0.1587925991
3118	0.1587670989
3119	0.1587534672
3120	0.1587232835
3121	0.1587093011
3122	0.1587020293
3123	0.1586606658
3124	0.1586414112
3125	0.1586119652
3126	0.1585997857
3127	0.1585751033
3128	0.1585649263
3129	0.1584802748
3130	0.1584743931
3131	0.1584426953
3132	0.1584218629
3133	0.1583791139
3134	0.1583598238
3135	0.158350146
3136	0.1583369893
3137	0.1582989271
3138	0.1582912055
3139	0.158264181
3140	0.1582499492
3141	0.1581822535
3142	0.158169285
3143	0.1581439237
3144	0.1581204372
3145	0.1581120338
3146	0.1580669564
3147	0.1580500772
3148	0.1580329427
3149	0.1580192204
3150	0.1579986074
3151	0.1579901759
3152	0.1579758874
3153	0.1578657987
3154	0.1578429903
3155	0.157802377
3156	0.1577672352
3157	0.1577463929
3158	0.1577167945
3159	0.1576646983
3160	0.1576497105
3161	0.1576058304
3162	0.157583527
3163	0.1575469288
3164	0.1575239709
3165	0.1575104203
3166	0.1574954881
3167	0.1574740655
3168	0.1574673433
3169	0.1574264909
3170	0.1574215263
3171	0.1574063506
3172	0.1573851135
3173	0.1573715861
3174	0.1573598525
3175	0.1573372973
3176	0.1573300081
3177	0.1572897623
3178	0.1572771668
3179	0.1572566221
3180	0.1572397564
3181	0.1572092881
3182	0.1571855426
3183	0.1571759413
3184	0.1571670582
3185	0.1571623942
3186	0.1571456779
3187	0.1571262226
3188	0.1571080463
3189	0.1570913699
3190	0.1570752656
3191	0.1570607385
3192	0.1570503072
3193	0.1570345728
3194	0.1570195611
3195	0.1569913612
3196	0.1569198921
3197	0.156893193
3198	0.1568833701
3199	0.1568495475
3200	0.156830759
3201	0.1568127066
3202	0.1567953178
3203	0.1567756911
3204	0.1567540426
3205	0.156744963
3206	0.1567337314
3207	0.1567302737
3208	0.1567178248
3209	0.1566902288
3210	0.1566767617
3211	0.1566175117
3212	0.1565937938
3213	0.156571957
3214	0.1565587156
3215	0.1565409867
3216	0.1565333399
3217	0.1565141017
3218	0.156508397
3219	0.156503742
3220	0.1564947346
3221	0.1564793657
3222	0.1564565246
3223	0.1564121872
3224	0.1564031605
3225	0.1563851823
3226	0.1563257651
3227	0.1563113612
3228	0.1562979086
3229	0.1562805575
3230	0.1562616979
3231	0.1562460694
3232	0.1562244812
3233	0.1562072752
3234	0.156192314
3235	0.1561687581
3236	0.1561596078
3237	0.156151641
3238	0.1561397962
3239	0.156116174
3240	0.1560911425
3241	0.1560753749
3242	0.1560469185
3243	0.1560197107
3244	0.1560065987
3245	0.1559907803
3246	0.1559609708
3247	0.1559423377
3248	0.1559292587
3249	0.1559153926
3250	0.1558924246
3251	0.1558599692
3252	0.1558484061
3253	0.1558381422
3254	0.1558177062
3255	0.1557997495
3256	0.1557828193
3257	0.1557644968
3258	0.1557471595
3259	0.1557290287
3260	0.1557139197
3261	0.1556778592
3262	0.1556616074
3263	0.1556500245
3264	0.1556417911
3265	0.1556147762
3266	0.1555715004
3267	0.1555173404
3268	0.1555038305
3269	0.15549558
3270	0.1554881403
3271	0.1554737799
3272	0.1554398961
3273	0.1554108894
3274	0.1553979688
3275	0.1553744806
3276	0.1553499957
3277	0.155323186
3278	0.1553161374
3279	0.1552912994
3280	0.1552818398
3281	0.155243964
3282	0.1552207072
3283	0.1552076471
3284	0.1551942215
3285	0.1551747476
3286	0.1551562022
3287	0.155129383
3288	0.155113862
3289	0.1550822086
3290	0.1550655741
3291	0.1550471159
3292	0.1550339525
3293	0.1550015047
3294	0.154986327
3295	0.1549518322
3296	0.1549384409
3297	0.1549231982
3298	0.1549098754
3299	0.1548690336
3300	0.1548301759
3301	0.1548175037
3302	0.1547574855
3303	0.154743807
3304	0.1547380783
3305	0.1547140964
3306	0.1546965216
3307	0.1546777494
3308	0.154665517
3309	0.1546552081
3310	0.1546494442
3311	0.1546401955
3312	0.1546308674
3313	0.1546004251
3314	0.1545823049
3315	0.1545681656
3316	0.1545516215
3317	0.1545401039
3318	0.1545330046
3319	0.1544871075
3320	0.154455522
3321	0.1544377815
3322	0.1544222836
3323	0.1544058013
3324	0.1543871408
3325	0.1543741005
3326	0.1543554317
3327	0.1543085856
3328	0.1542769725
3329	0.1542634133
3330	0.1542359254
3331	0.1542250625
3332	0.1542068291
3333	0.1541691522
3334	0.1541658961
3335	0.1541509777
3336	0.1541378043
3337	0.1541225099
3338	0.1540947159
3339	0.1540851793
3340	0.1540811436
3341	0.1540382153
3342	0.1540185103
3343	0.1540120638
3344	0.154004955
3345	0.1539721291
3346	0.1539531122
3347	0.1539207822
3348	0.1539060514
3349	0.1538838794
3350	0.153873312
3351	0.1538516418
3352	0.1538217953
3353	0.1537943013
3354	0.1537723752
3355	0.153749199
3356	0.1537322042
3357	0.1536815364
3358	0.153631927
3359	0.1536078788
3360	0.1535998784
3361	0.1535777353
3362	0.1535652318
3363	0.153554485
3364	0.1535396064
3365	0.1535247905
3366	0.153491039
3367	0.1534598951
3368	0.1534489077
3369	0.1534307479
3370	0.1534122018
3371	0.153378998
3372	0.1533771233
3373	0.153363555
3374	0.1533533149
3375	0.1533267552
3376	0.1533245127
3377	0.1533131932
3378	0.1533030668
3379	0.153279566
3380	0.1532602609
3381	0.153240185
3382	0.1532239683
3383	0.1532112254
3384	0.1531593835
3385	0.1531351022
3386	0.1531048253
3387	0.1530717966
3388	0.1530627921
3389	0.1530515669
3390	0.1530445556
3391	0.1530322371
3392	0.1530101554
3393	0.1529954237
3394	0.1529760018
3395	0.1529612711
3396	0.1529471418
3397	0.1529381802
3398	0.1529099968
3399	0.1528927364
3400	0.1528810496
3401	0.1528623755
3402	0.1528565489
3403	0.1528450047
3404	0.1528302296
3405	0.1527946879
3406	0.1527814775
3407	0.152762976
3408	0.1527464985
3409	0.1527219338
3410	0.1526971377
3411	0.1526693568
3412	0.1526524783
3413	0.1526498979
3414	0.1526407805
3415	0.1526301727
3416	0.1526170582
3417	0.1526096579
3418	0.1525784456
3419	0.1525674757
3420	0.1525400565
3421	0.1524583056
3422	0.1524467426
3423	0.1524385785
3424	0.1524302294
3425	0.152417364
3426	0.1523973691
3427	0.1523747308
3428	0.1523582638
3429	0.1523416635
3430	0.1523303026
3431	0.1523128038
3432	0.1523029369
3433	0.1522854422
3434	0.1522762121
3435	0.1522633322
3436	0.1522372257
3437	0.1522250047
3438	0.1522070949
3439	0.1521949378
3440	0.1521697294
3441	0.1521510462
3442	0.1521384273
3443	0.1521103406
3444	0.1520855332
3445	0.1520704945
3446	0.1520478176
3447	0.152019855
3448	0.1520001753
3449	0.1519858885
3450	0.1519711462
3451	0.1519593446
3452	0.1519414731
3453	0.151916924
3454	0.1519037838
3455	0.1518853822
3456	0.1518768857
3457	0.1518563813
3458	0.151832678
3459	0.1518214821
3460	0.1517986422
3461	0.1517781257
3462	0.1517650257
3463	0.1517525836
3464	0.1517419933
3465	0.1517307745
3466	0.1517122508
3467	0.1516840917
3468	0.1516570001
3469	0.1516202562
3470	0.1516122286
3471	0.1516015878
3472	0.1515774291
3473	0.15154441
3474	0.1515298378
3475	0.1514982052
3476	0.1514865292
3477	0.1514419956
3478	0.1514048531
3479	0.1513981551
3480	0.1513849015
3481	0.1513705608
3482	0.1513544164
3483	0.1513276198
3484	0.1513083483
3485	0.1512899952
3486	0.1512821102
3487	0.1512696808
3488	0.1512337818
3489	0.1512248596
3490	0.1512170588
3491	0.15120125
3492	0.151187553
3493	0.1511692533
3494	0.1511442284
3495	0.1511212272
3496	0.151113788
3497	0.1511132281
3498	0.1511034118
3499	0.1510905219
3500	0.1510522229
3501	0.1510327362
3502	0.1510174577
3503	0.1510026123
3504	0.1509855374
3505	0.1509733634
3506	0.1509662969
3507	0.1509422478
3508	0.1509413039
3509	0.1509303016
3510	0.1508720237
3511	0.1508608387
3512	0.1507871176
3513	0.150765272
3514	0.1507430105
3515	0.1507335037
3516	0.1507152884
3517	0.1507110082
3518	0.1506960251
3519	0.150673421
3520	0.1506617442
3521	0.1506247948
3522	0.1506186824
3523	0.150601239
3524	0.1505898589
3525	0.1505785525
3526	0.1505747866
3527	0.1505653534
3528	0.1505546853
3529	0.1505431209
3530	0.1505350729
3531	0.1504950439
3532	0.1504817146
3533	0.1504620984
3534	0.1504382505
3535	0.1504256111
3536	0.1504077509
3537	0.1503969204
3538	0.1503837212
3539	0.1503701239
3540	0.1503602786
3541	0.1503557202
3542	0.1503424915
3543	0.1503295252
3544	0.1503047455
3545	0.1503011703
3546	0.1502871649
3547	0.1502777432
3548	0.1502660215
3549	0.1502397351
3550	0.1502223882
3551	0.1502082761
3552	0.150179163
3553	0.1501567797
3554	0.1501478213
3555	0.1501352542
3556	0.1501226789
3557	0.1501040009
3558	0.1500850037
3559	0.1500695289
3560	0.1500586051
3561	0.1500482733
3562	0.1499872136
3563	0.1499741411
3564	0.14996941
3565	0.1499115008
3566	0.1498907039
3567	0.1498854561
3568	0.1498691146
3569	0.1498607063
3570	0.1498375286
3571	0.149830482
3572	0.1498191787
3573	0.1497924361
3574	0.1497490869
3575	0.1497337316
3576	0.1497233477
3577	0.1497056933
3578	0.1496925879
3579	0.1496734846
3580	0.1496365727
3581	0.1496181477
3582	0.1496146037
3583	0.1496009383
3584	0.1495737027
3585	0.1495584243
3586	0.1495385593
3587	0.1495268377
3588	0.1495074483
3589	0.1494762094
3590	0.1494688413
3591	0.1494590995
3592	0.1494407114
3593	0.1494234803
3594	0.149306479
3595	0.1492912852
3596	0.1492845037
3597	0.1492694309
3598	0.1492496813
3599	0.1492202585
3600	0.1492044946
3601	0.1491942834
3602	0.1491815826
3603	0.1491805525
3604	0.1491586928
3605	0.1491469409
3606	0.1491347421
3607	0.1491084346
3608	0.1491016467
3609	0.1490962825
3610	0.1490770346
3611	0.1490655341
3612	0.149037646
3613	0.1490197573
3614	0.1490020029
3615	0.148979819
3616	0.1489641691
3617	0.148949905
3618	0.148932536
3619	0.1489208473
3620	0.1489064919
3621	0.148881131
3622	0.1488656741
3623	0.148856477
3624	0.1488461575
3625	0.1488230259
3626	0.148809256
3627	0.1487783318
3628	0.1487604435
3629	0.1487547305
3630	0.1487475592
3631	0.14873123
3632	0.148722692
3633	0.1487146271
3634	0.148695798
3635	0.1486835301
3636	0.1486515447
3637	0.1486460427
3638	0.1486355605
3639	0.1485878421
3640	0.1485786315
3641	0.1485596244
3642	0.1485454425
3643	0.1485348239
3644	0.1485233796
3645	0.1485103669
3646	0.148503899
3647	0.1484794931
3648	0.1484740893
3649	0.1484636928
3650	0.1484511711
3651	0.1483727494
3652	0.1483645316
3653	0.1483354711
3654	0.1483134472
3655	0.1483012526
3656	0.1482810616
3657	0.148258892
3658	0.1482510749
3659	0.1482118075
3660	0.1482082948
3661	0.1482022577
3662	0.1481839997
3663	0.1481623662
3664	0.1481559398
3665	0.1481149208
3666	0.1481080049
3667	0.1481052176
3668	0.148094538
3669	0.1480780998
3670	0.1480515012
3671	0.1480358317
3672	0.1480240675
3673	0.1480122492
3674	0.1480075441
3675	0.1480004982
3676	0.1479933554
3677	0.1479725745
3678	0.1479549663
3679	0.1479369306
3680	0.1479219861
3681	0.147868909
3682	0.1478586599
3683	0.1478505833
3684	0.1478285235
3685	0.1478206737
3686	0.1478073678
3687	0.1477847282
3688	0.1477571283
3689	0.1477415532
3690	0.1477299747
3691	0.1477172676
3692	0.147688777
3693	0.1476624079
3694	0.1476443723
3695	0.1476080812
3696	0.1475958677
3697	0.1475517495
3698	0.1475270041
3699	0.1475205379
3700	0.1475147647
3701	0.1475005088
3702	0.1474911758
3703	0.1474805464
3704	0.1474657646
3705	0.147454649
3706	0.1474310613
3707	0.1474163364
3708	0.1473940773
3709	0.1473904431
3710	0.1473647361
3711	0.1473453031
3712	0.1473235332
3713	0.1472955546
3714	0.1472797124
3715	0.1472727296
3716	0.1472669655
3717	0.1472508125
3718	0.147239523
3719	0.1472301871
3720	0.1472199164
3721	0.1472109077
3722	0.1471471129
3723	0.1471322615
3724	0.1471058686
3725	0.147095954
3726	0.1470904374
3727	0.1470756439
3728	0.1470655404
3729	0.1470526663
3730	0.1470490719
3731	0.1470460963
3732	0.1470227544
3733	0.1469732271
3734	0.1469587194
3735	0.1469552707
3736	0.1469449337
3737	0.1469273907
3738	0.1469109721
3739	0.1468903177
3740	0.1468834972
3741	0.1468652875
3742	0.1468518038
3743	0.1468467889
3744	0.1468343621
3745	0.146824438
3746	0.1468021843
3747	0.1467929175
3748	0.1467679884
3749	0.1467574838
3750	0.1467508891
3751	0.1467402228
3752	0.14671575
3753	0.1467114038
3754	0.1467000006
3755	0.1466674972
3756	0.1466531468
3757	0.1466344101
3758	0.1466220177
3759	0.1466141316
3760	0.1466011497
3761	0.1465826878
3762	0.1465743891
3763	0.1465665289
3764	0.1465600085
3765	0.1465336353
3766	0.1465249824
3767	0.1464999036
3768	0.1464635209
3769	0.1464497186
3770	0.1464108943
3771	0.1463904051
3772	0.1463765199
3773	0.1463621012
3774	0.1463499748
3775	0.1463403362
3776	0.1463249898
3777	0.1463094939
3778	0.1463031231
3779	0.1462938877
3780	0.1462563971
3781	0.1462217173
3782	0.1462008658
3783	0.1461923622
3784	0.1461763709
3785	0.1461612707
3786	0.1461500679
3787	0.1461428475
3788	0.1461244372
3789	0.146109318
3790	0.146094568
3791	0.1460826766
3792	0.14606183
3793	0.1460445758
3794	0.1460344472
3795	0.1460293164
3796	0.1460191672
3797	0.1460012275
3798	0.1459857763
3799	0.1459745685
3800	0.1459069872
3801	0.1458898913
3802	0.1458832484
3803	0.1458717446
3804	0.1458666015
3805	0.1458222831
3806	0.1458058764
3807	0.1457953012
3808	0.1457709865
3809	0.1457400291
3810	0.1457187027
3811	0.145680439
3812	0.145672544
3813	0.1456567156
3814	0.1456234067
3815	0.1456158088
3816	0.1455944759
3817	0.1455786306
3818	0.1455584857
3819	0.1454752137
3820	0.1454617579
3821	0.1454527272
3822	0.1454447878
3823	0.1454365542
3824	0.1454249253
3825	0.1454040287
3826	0.1453941111
3827	0.1453721332
3828	0.1453642071
3829	0.1453399242
3830	0.1452975147
3831	0.1452869316
3832	0.1452749716
3833	0.1452618245
3834	0.1452435589
3835	0.1452338485
3836	0.1452192198
3837	0.1452084902
3838	0.1451574291
3839	0.145150667
3840	0.1451383921
3841	0.1451280014
3842	0.1451147898
3843	0.1450969686
3844	0.1450854001
3845	0.145063693
3846	0.1450493221
3847	0.1450265084
3848	0.1450089895
3849	0.144995778
3850	0.1449856178
3851	0.1449707416
3852	0.1449323731
3853	0.1449213517
3854	0.1448871323
3855	0.1448703524
3856	0.1448572442
3857	0.144848371
3858	0.1448316984
3859	0.1448103532
3860	0.1448007472
3861	0.1447900229
3862	0.1447734327
3863	0.1447602732
3864	0.1447546292
3865	0.1447428708
3866	0.1447348535
3867	0.1447295546
3868	0.1447085244
3869	0.1446897094
3870	0.1446866417
3871	0.1446757241
3872	0.144665677
3873	0.1446528428
3874	0.1446474969
3875	0.1446361292
3876	0.1446188936
3877	0.1445725868
3878	0.1445587591
3879	0.1445412951
3880	0.1445320594
3881	0.144520732
3882	0.1445138079
3883	0.1444728709
3884	0.1444638405
3885	0.1444341246
3886	0.144421737
3887	0.1443899081
3888	0.1443810773
3889	0.1443594513
3890	0.1443560121
3891	0.1443187988
3892	0.1443064991
3893	0.1442943309
3894	0.1442394853
3895	0.1442189816
3896	0.1441997631
3897	0.1441927656
3898	0.1441830439
3899	0.1441585213
3900	0.1441428496
3901	0.144127111
3902	0.1441207608
3903	0.1441122168
3904	0.1441007699
3905	0.1440881453
3906	0.1440674984
3907	0.1440461856
3908	0.1440341742
3909	0.1440189127
3910	0.1439786629
3911	0.1439699002
3912	0.1439454171
3913	0.1439369209
3914	0.143931848
3915	0.1439158771
3916	0.1439032879
3917	0.1438903341
3918	0.1438779716
3919	0.1438567771
3920	0.1438429468
3921	0.1438138213
3922	0.1438004629
3923	0.143793694
3924	0.143782864
3925	0.1437661767
3926	0.1437548
3927	0.143735711
3928	0.1437097114
3929	0.143703027
3930	0.1436955248
3931	0.1436873404
3932	0.143672394
3933	0.1436496711
3934	0.1436441067
3935	0.1436246248
3936	0.1435980752
3937	0.1435832359
3938	0.1435526377
3939	0.1435378537
3940	0.1435230943
3941	0.143508953
3942	0.1434931308
3943	0.1434856541
3944	0.1434711921
3945	0.143455697
3946	0.1434507471
3947	0.1434352911
3948	0.1434169581
3949	0.1434029359
3950	0.1433633963
3951	0.1433478174
3952	0.143336258
3953	0.1433202419
3954	0.1433081717
3955	0.1432978727
3956	0.1432739925
3957	0.1432547909
3958	0.1432154252
3959	0.143208818
3960	0.1431938675
3961	0.1431655915
3962	0.143159427
3963	0.1431472872
3964	0.143123866
3965	0.1431111051
3966	0.143099933
3967	0.1430845218
3968	0.1430762171
3969	0.1430512558
3970	0.1429881593
3971	0.1429733643
3972	0.1429627782
3973	0.1429416272
3974	0.1429354875
3975	0.1429228556
3976	0.1429060316
3977	0.1428861617
3978	0.1428679131
3979	0.1428496994
3980	0.1428424055
3981	0.1428364649
3982	0.1428313091
3983	0.1428175875
3984	0.1428054781
3985	0.1427464334
3986	0.1427309114
3987	0.1427230443
3988	0.1427206147
3989	0.1426538411
3990	0.1426422999
3991	0.1426346753
3992	0.1426215954
3993	0.1425987135
3994	0.1425893015
3995	0.1425746457
3996	0.1425530634
3997	0.1425430811
3998	0.1424896345
3999	0.1424798664
4000	0.1424756455
4001	0.1424680887
4002	0.1424578075
4003	0.1424360746
4004	0.1424191034
4005	0.14241389
4006	0.1424073303
4007	0.1423863309
4008	0.1423787348
4009	0.1423681537
4010	0.1423638726
4011	0.1423513083
4012	0.1423298148
4013	0.1423167222
4014	0.1423109582
4015	0.1422888458
4016	0.1422823546
4017	0.1422631508
4018	0.1422411131
4019	0.1422224591
4020	0.1422103776
4021	0.142199838
4022	0.1421945199
4023	0.1421866934
4024	0.1421692659
4025	0.1421482186
4026	0.1421393321
4027	0.1421291715
4028	0.1421204219
4029	0.1420980995
4030	0.1420853732
4031	0.1420635881
4032	0.1420384299
4033	0.1420305176
4034	0.1420169563
4035	0.1420047759
4036	0.1419874425
4037	0.1419807819
4038	0.1419606355
4039	0.1419507758
4040	0.1419437533
4041	0.1419202701
4042	0.1418967608
4043	0.1418490382
4044	0.1418424039
4045	0.141830056
4046	0.1418182271
4047	0.1418105551
4048	0.141800459
4049	0.1417798472
4050	0.1417712698
4051	0.1417614929
4052	0.1417461107
4053	0.141735101
4054	0.141714893
4055	0.1417047824
4056	0.1416993588
4057	0.1416952008
4058	0.1416873795
4059	0.1416801262
4060	0.1416702614
4061	0.1416644856
4062	0.1416467214
4063	0.1416323872
4064	0.141618261
4065	0.1416135939
4066	0.1415964491
4067	0.1415915605
4068	0.1415838533
4069	0.1415703115
4070	0.1415564524
4071	0.1415413798
4072	0.1414451242
4073	0.1414361888
4074	0.1413913792
4075	0.1413720887
4076	0.1413579357
4077	0.14134331
4078	0.1413151241
4079	0.1413021297
4080	0.1412924134
4081	0.1412364525
4082	0.141216088
4083	0.1412062208
4084	0.1411871614
4085	0.1411717239
4086	0.141147928
4087	0.1411382233
4088	0.1411146666
4089	0.1411045788
4090	0.1410955913
4091	0.1410808527
4092	0.141053115
4093	0.1410454331
4094	0.1410361554
4095	0.1410131373
4096	0.1409622539
4097	0.1409557042
4098	0.1409390769
4099	0.1409264117
4100	0.1409192679
4101	0.1409050946
4102	0.1408748957
4103	0.1408586678
4104	0.1408495222
4105	0.14083291
4106	0.1407362124
4107	0.1407321936
4108	0.1407301901
4109	0.1407204055
4110	0.1407122712
4111	0.1406831572
4112	0.1406649902
4113	0.1406432391
4114	0.1406231568
4115	0.1406050106
4116	0.1405897472
4117	0.1405811995
4118	0.1405773726
4119	0.1405650154
4120	0.140558588
4121	0.140534708
4122	0.1405156927
4123	0.1405039407
4124	0.1405028303
4125	0.1404856133
4126	0.1404699021
4127	0.1404634092
4128	0.1404574124
4129	0.1404487417
4130	0.14044475
4131	0.1404272103
4132	0.140400502
4133	0.1403882117
4134	0.1403767017
4135	0.1403617478
4136	0.1403467521
4137	0.1403252084
4138	0.1402955539
4139	0.1402823435
4140	0.1402699795
4141	0.1402626302
4142	0.1402541624
4143	0.1402351982
4144	0.1402274544
4145	0.1402118226
4146	0.1402039877
4147	0.1401978931
4148	0.140169665
4149	0.1401595106
4150	0.1401453734
4151	0.1401340188
4152	0.1401220546
4153	0.1401060232
4154	0.1400929354
4155	0.1400870926
4156	0.1400751089
4157	0.1400598938
4158	0.140038457
4159	0.1400263391
4160	0.1400168944
4161	0.140003733
4162	0.1399724048
4163	0.1399591089
4164	0.1399317576
4165	0.1399266545
4166	0.1399149568
4167	0.1398970202
4168	0.1398895962
4169	0.1398772135
4170	0.1398673206
4171	0.1398454169
4172	0.1398434272
4173	0.1398365956
4174	0.1398286263
4175	0.1398086059
4176	0.1398016764
4177	0.139797194
4178	0.1397892267
4179	0.139775286
4180	0.1397614135
4181	0.1397554296
4182	0.1397398437
4183	0.1397299985
4184	0.1397111533
4185	0.1397033219
4186	0.1396962579
4187	0.1396847304
4188	0.1396714213
4189	0.1396632865
4190	0.1396499741
4191	0.1396280733
4192	0.13961552
4193	0.1395981887
4194	0.1395895819
4195	0.1395697979
4196	0.1395526719
4197	0.1395258841
4198	0.1395104884
4199	0.1394917006
4200	0.1394668929
4201	0.1394516363
4202	0.1394225745
4203	0.1394126946
4204	0.1394055339
4205	0.1393923855
4206	0.1393821601
4207	0.1393618126
4208	0.1393494028
4209	0.1393262004
4210	0.139319446
4211	0.139312847
4212	0.1392973049
4213	0.1392889747
4214	0.139281391
4215	0.1392565346
4216	0.1392410729
4217	0.1392269535
4218	0.1392192166
4219	0.1392061658
4220	0.1391974214
4221	0.1391911995
4222	0.1391811451
4223	0.1391708011
4224	0.1391517207
4225	0.1391412247
4226	0.1391296002
4227	0.1391002113
4228	0.1390892411
4229	0.1390843178
4230	0.1390727202
4231	0.1390601283
4232	0.139054343
4233	0.1390316176
4234	0.139015933
4235	0.1390008717
4236	0.1389460374
4237	0.1389385549
4238	0.1389273517
4239	0.1389186006
4240	0.1389140853
4241	0.1389000967
4242	0.1388602823
4243	0.1388321765
4244	0.1388182548
4245	0.1388079602
4246	0.1387971817
4247	0.1387884923
4248	0.1387786801
4249	0.1387626412
4250	0.1387493104
4251	0.1387301182
4252	0.1387205773
4253	0.1387084057
4254	0.1386415921
4255	0.1386293409
4256	0.1386186251
4257	0.1386091926
4258	0.138606774
4259	0.1385982364
4260	0.1385879023
4261	0.1385854763
4262	0.1385773818
4263	0.1385598239
4264	0.1385277843
4265	0.1385258993
4266	0.1385118183
4267	0.1384882591
4268	0.1384611071
4269	0.1384574317
4270	0.1384427369
4271	0.1384303598
4272	0.1384175299
4273	0.1384091273
4274	0.1383966052
4275	0.1383859531
4276	0.1383704758
4277	0.1383536748
4278	0.1383374575
4279	0.1383243022
4280	0.1383208743
4281	0.1383095016
4282	0.1382951049
4283	0.1382841744
4284	0.1382780328
4285	0.1382679441
4286	0.1382595742
4287	0.1382378785
4288	0.1382327466
4289	0.1382122998
4290	0.1381166704
4291	0.1381022869
4292	0.1380818215
4293	0.1380687729
4294	0.1380656556
4295	0.1380459424
4296	0.1380380296
4297	0.1380215619
4298	0.138008184
4299	0.1379967441
4300	0.1379875951
4301	0.1379716553
4302	0.137965068
4303	0.1379435751
4304	0.1379295981
4305	0.1379132037
4306	0.1379059349
4307	0.1378984462
4308	0.1378931334
4309	0.1378848468
4310	0.1378776786
4311	0.1378686269
4312	0.1378429392
4313	0.1378374271
4314	0.137825282
4315	0.1378140717
4316	0.1377856029
4317	0.1377727082
4318	0.137759865
4319	0.1377440695
4320	0.1377373417
4321	0.1377330558
4322	0.1377168506
4323	0.1377044181
4324	0.1376802106
4325	0.1376674596
4326	0.1376515497
4327	0.1376444145
4328	0.1375853258
4329	0.1375725724
4330	0.1375545402
4331	0.1375384471
4332	0.1375336293
4333	0.1375239195
4334	0.1374977882
4335	0.1374744488
4336	0.1374691008
4337	0.1374561369
4338	0.1374411932
4339	0.1374359661
4340	0.1374240869
4341	0.1374008202
4342	0.1373890654
